FacilityLatitude,FacilityLongitude,FacilityName,count,type
44.0630555556,-111.02222222200001,SQUIRREL MEADOWS CABIN,1,CABIN NONELECTRIC
34.2150277778,-95.1252222222,TURKEY CREEK,30,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
40.8136666667,-109.4655,LODGEPOLE AT FLAMING GORGE,35,STANDARD NONELECTRIC
36.0508333333,-86.51027777780001,POOLE KNOBS,87,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,TENT ONLY ELECTRIC,STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
39.4633333333,-114.653055556,BIRD CREEK RECREATION AREA,4,TENT ONLY NONELECTRIC
41.3497222222,-109.446144444,FIREHOLE CANYON CAMPGROUND,35,STANDARD NONELECTRIC
43.537219444399994,-115.295138889,ELKS FLAT CAMPGROUND,2,GROUP STANDARD NONELECTRIC
43.8883333333,-85.94222222219999,BOWMAN BRIDGE,17,"STANDARD NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
43.821944444399996,-115.536666667,BARBER FLAT CABIN,1,CABIN NONELECTRIC
42.1391666667,-111.675277778,CUB RIVER GUARD STATION,1,CABIN NONELECTRIC
43.9855,-103.47007222200001,SHERIDAN NORTH COVE GRP CG,5,GROUP STANDARD NONELECTRIC
44.092777777799995,-115.475833333,HELENDE,10,STANDARD NONELECTRIC
34.1611111111,-89.8916666667,WALLACE CREEK,99,STANDARD ELECTRIC
47.81555555560001,-91.7313888889,SOUTH KAWISHIWI RIVER,32,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
36.299722222199996,-85.9088888889,DEFEATED CREEK PARK,155,STANDARD ELECTRIC
40.1194388889,-105.75580833299999,ARAPAHO BAY,82,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,RV NONELECTRIC"
35.4394444444,-80.0486111111,CANEBRAKE HORSE CAMP,28,EQUESTRIAN ELECTRIC
38.8130555556,-106.315277778,COLLEGIATE PEAKS,56,STANDARD NONELECTRIC
41.2888888889,-80.4383333333,SHENANGO REC AREA CAMPGROUND,328,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
35.4838888889,-84.1233333333,YOUNG BRANCH HORSE CAMP,7,EQUESTRIAN NONELECTRIC
46.6236111111,-116.21833333299999,DENT ACRES,51,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
35.0330555556,-106.34972222200001,Cedro Peak Camping Sites - Robin and Jay,2,GROUP STANDARD NONELECTRIC
39.1416666667,-106.770833333,DIFFICULT CAMPGROUND,48,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
36.1061111111,-86.60388888889999,ANDERSON ROAD,37,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
35.448472222199996,-80.07866111109999,BADIN LAKE CAMPGROUND,34,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
45.1394444444,-88.6394444444,BOULDER LAKE,47,"GROUP STANDARD NONELECTRIC,STANDARD NONELECTRIC,STANDARD ELECTRIC"
41.34,-106.52,BRUSH CREEK WORK CENTER BARRACK,1,CABIN ELECTRIC
36.2427777778,-94.0375,HICKORY CREEK PARK,61,STANDARD ELECTRIC
34.8647666667,-83.2251861111,WHETSTONE HORSE CAMP,18,EQUESTRIAN NONELECTRIC
46.3191666667,-84.9788888889,THREE LAKES,13,STANDARD NONELECTRIC
42.5194444444,-110.699444444,LA BARGE GUARD STATION,1,CABIN NONELECTRIC
39.794052777800005,-106.030627778,SOUTH FORK GROUP SITE ,1,GROUP STANDARD NONELECTRIC
47.6483333333,-91.4261111111,LITTLE ISABELLA RIVER,11,STANDARD NONELECTRIC
33.1041666667,-96.4416666667,LAKELAND PAVILION,1,GROUP STANDARD ELECTRIC
34.1613888889,-112.2925,HORSETHIEF CABIN,1,CABIN ELECTRIC
44.373055555600004,-116.30083333299999,THIRD FORK CABIN,1,CABIN NONELECTRIC
29.2741666667,-81.9158333333,LAKE SHORE GROUP CAMP,1,GROUP STANDARD NONELECTRIC
43.8541666667,-104.0525,SUMMIT RIDGE LOOKOUT CABIN,1,CABIN NONELECTRIC
38.1952777778,-111.576111111,AQUARIUS RANGER STATION,1,CABIN NONELECTRIC
38.5658388889,-111.684955556,BOWERY CREEK,41,"GROUP STANDARD NONELECTRIC,STANDARD NONELECTRIC"
31.885277777800002,-97.3611111111,LOFERS BEND EAST,75,"STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC"
32.7869722222,-94.5506694444,JOHNSON CREEK CAMP,87,"TENT ONLY NONELECTRIC,RV ELECTRIC,WALK TO,STANDARD ELECTRIC,TENT ONLY ELECTRIC,GROUP STANDARD ELECTRIC"
39.8936111111,-111.62833333299999,BLACKHAWK,38,"EQUESTRIAN NONELECTRIC,GROUP RV AREA NONELECTRIC,GROUP STANDARD NONELECTRIC,GROUP EQUESTRIAN"
31.95,-97.3830555556,MCCOWN VALLEY,105,"EQUESTRIAN ELECTRIC,STANDARD ELECTRIC,TENT ONLY NONELECTRIC,OVERNIGHT SHELTER ELECTRIC,TENT ONLY ELECTRIC"
33.8352777778,-109.081944444,LUNA LAKE,42,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
36.4897222222,-92.7727777778,HIGHWAY 125 PARK BULL SHOALS,37,STANDARD ELECTRIC
43.7883333333,-114.424444444,NORTH FORK (ID),28,STANDARD NONELECTRIC
31.745,-88.1430555556,SERVICE,32,"STANDARD ELECTRIC,TENT ONLY ELECTRIC"
44.398888888900004,-116.899166667,MANN CREEK CAMPGROUND,13,STANDARD NONELECTRIC
46.244722222200004,-89.31055555559998,SYLVANIA WILDERNESS BACKCOUNTRY CAMPING,50,TENT ONLY NONELECTRIC
43.7566666667,-110.918888889,TETON CANYON,13,STANDARD NONELECTRIC
38.480277777800005,-111.456388889,ELKHORN CAMPGROUND,8,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
41.753113888899996,-111.716344444,SPRING HOLLOW CAMPGROUND,13,"GROUP STANDARD AREA NONELECTRIC,STANDARD NONELECTRIC,RV NONELECTRIC,TENT ONLY NONELECTRIC"
40.535277777800005,-110.638055556,YELLOWPINE,17,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
46.3183333333,-90.8583333333,LAKE THREE,8,STANDARD NONELECTRIC
35.2675,-83.0194444444,BALSAM LAKE LODGE ,1,CABIN ELECTRIC
35.777777777800004,-105.70416666700001,HOLY GHOST GROUP AREA,1,GROUP STANDARD AREA NONELECTRIC
43.12,-110.71666666700001,MCCAIN CABIN,1,CABIN NONELECTRIC
40.1772222222,-111.17333333299999,STRAWBERRY BAY,286,"STANDARD NONELECTRIC,RV ELECTRIC,GROUP STANDARD NONELECTRIC,STANDARD ELECTRIC,RV NONELECTRIC"
35.1152777778,-112.017222222,WHITE HORSE LAKE Campground,88,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD NONELECTRIC"
41.748333333299996,-93.6875,PRAIRIE FLOWER RECREATION AREA,252,"STANDARD ELECTRIC,GROUP STANDARD AREA ELECTRIC"
41.4922222222,-111.943333333,BOX ELDER CAMPGROUND,30,"TENT ONLY NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD AREA NONELECTRIC"
31.1169055556,-97.4730527778,LIVE OAK RIDGE,48,STANDARD ELECTRIC
36.3219444444,-96.1208333333,TALL CHIEF COVE,50,STANDARD ELECTRIC
44.3475,-115.663055556,RIVER SIDE (ID - BOISE),8,STANDARD NONELECTRIC
26.7241666667,-81.6927777778,W.P. FRANKLIN N,38,"STANDARD ELECTRIC,MOORING"
40.9227777778,-109.357222222,DRIPPING SPRINGS CAMPGROUND (UT),26,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
38.2691666667,-112.48583333299999,MAHOGANY COVE CAMPGROUND,8,GROUP STANDARD NONELECTRIC
33.2747222222,-94.3477777778,MALDEN LAKE CAMPGROUND,39,STANDARD ELECTRIC
40.1227333333,-111.153780556,RENEGADE,61,"STANDARD NONELECTRIC,RV NONELECTRIC"
47.511944444399994,-94.0438888889,ONEGUME,37,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
35.0125,-111.738055556,PINE FLAT CAMPGROUND WEST,21,STANDARD NONELECTRIC
39.446666666700004,-111.273333333,POTTERS POND,19,"STANDARD NONELECTRIC,EQUESTRIAN NONELECTRIC,GROUP STANDARD NONELECTRIC"
39.1349666667,-111.422961111,WILLOW LAKE,10,STANDARD NONELECTRIC
40.7691666667,-111.1075,SMITH AND MOREHOUSE,34,STANDARD NONELECTRIC
37.0036111111,-84.6230555556,WAITSBORO CAMPGROUND,22,"STANDARD ELECTRIC,TENT ONLY ELECTRIC,TENT ONLY NONELECTRIC"
44.7805555556,-107.53305555600001,NORTH TONGUE,11,STANDARD NONELECTRIC
43.778888888900006,-114.535,EASLEY CAMPGROUND,10,STANDARD NONELECTRIC
41.3802777778,-92.96972222219999,NORTH OVERLOOK CAMP,52,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
39.58,-111.26,LAKE CANYON REC AREA,14,"GROUP STANDARD NONELECTRIC,STANDARD NONELECTRIC"
39.1847222222,-95.4444444444,LONGVIEW,1,GROUP STANDARD ELECTRIC
42.7644277778,-112.088630556,PEBBLE GUARD STATION,1,CABIN NONELECTRIC
33.9280555556,-96.7016666667,CANEY CREEK,52,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
37.071388888899996,-84.6891666667,FISHING CREEK CAMPGROUND,46,"STANDARD ELECTRIC,TENT ONLY ELECTRIC"
34.6991666667,-92.1372222222,WILLOW BEACH,21,STANDARD ELECTRIC
32.5997222222,-97.5,BEAR CREEK,47,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
36.5936111111,-93.4411111111,MILL CREEK (MISSOURI),67,STANDARD ELECTRIC
40.20565,-105.844252778,GREEN RIDGE,73,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,RV NONELECTRIC"
33.844444444400004,-88.53222222219999,BLUE BLUFF CAMPGROUND (ABERDEEN MS),92,STANDARD ELECTRIC
39.0997222222,-106.361111111,LAKEVIEW CAMPGROUND,53,"STANDARD NONELECTRIC,RV NONELECTRIC"
44.1715583333,-116.120961111,SWINGING BRIDGE,7,RV NONELECTRIC
40.9505555556,-110.39777777799999,MARSH LAKE CAMPGROUND,46,"GROUP TENT ONLY AREA NONELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
37.3361111111,-107.915,JUNCTION CREEK CAMPGROUND,30,"STANDARD NONELECTRIC,STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
38.5177777778,-109.27388888899999,WARNER LAKE,12,"CABIN NONELECTRIC,STANDARD NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
35.5375,-92.1458333333,SHILOH,117,"STANDARD NONELECTRIC,STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
38.7916666667,-80.56638888890001,BULLTOWN CAMP,204,STANDARD ELECTRIC
37.5186111111,-112.684722222,DUCK CREEK,60,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
36.4761111111,-93.0069444444,TUCKER HOLLOW PARK,28,STANDARD ELECTRIC
43.327777777799994,-111.215,CALAMITY,41,STANDARD NONELECTRIC
31.610208333299997,-97.23658888889999,AIRPORT PARK,75,"RV ELECTRIC,TENT ONLY NONELECTRIC,OVERNIGHT SHELTER ELECTRIC,GROUP STANDARD ELECTRIC"
35.3691666667,-83.3852777778,CHEOAH POINT CABIN 1,1,CABIN NONELECTRIC
40.5847222222,-106.605555556,TEAL LAKE GROUP CAMPSITE,1,GROUP TENT ONLY AREA NONELECTRIC
35.6108333333,-92.1491666667,HILL CREEK,40,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
40.4038888889,-111.60277777799999,THEATER IN THE PINES,1,GROUP STANDARD NONELECTRIC
38.1736111111,-119.304166667,CRAGS CAMPGROUND,22,"GROUP STANDARD NONELECTRIC,STANDARD NONELECTRIC"
35.751388888899996,-94.9025,ELK CREEK LANDING,41,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
44.072222222200004,-115.542222222,KIRKHAM,16,STANDARD NONELECTRIC
44.0616666667,-115.91777777799999,HOT SPRINGS,3,GROUP STANDARD NONELECTRIC
35.4222,-111.73788888899999,KENDRICK CABIN,1,CABIN NONELECTRIC
35.8169444444,-106.606111111,JEMEZ FALLS (NM) PICNIC AREA,1,GROUP TENT ONLY AREA NONELECTRIC
42.43,-110.58166666700001,SCALER GUARD STATION,1,CABIN NONELECTRIC
44.4175,-112.21666666700001,STODDARD CREEK CAMPGROUND,23,"GROUP STANDARD AREA NONELECTRIC,STANDARD NONELECTRIC"
37.9844444444,-120.844722222,COYOTE POINT,1,GROUP STANDARD NONELECTRIC
44.3641666667,-115.85666666700001,BOILING SPRINGS CABIN,1,CABIN NONELECTRIC
46.2137194444,-119.013,HOOD PARK,67,STANDARD ELECTRIC
33.9869444444,-91.3608333333,PENDLETON BEND,31,STANDARD ELECTRIC
39.5847222222,-106.069444444,PEAK ONE,79,STANDARD NONELECTRIC
44.2,-103.66944444399999,ROUBAIX LAKE,31,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,RV NONELECTRIC"
34.1430555556,-89.7638888889,WATER VALLEY LANDING,26,STANDARD ELECTRIC
39.4457055556,-81.1512,LEITH RUN,21,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
37.6075,-86.4536111111,LAUREL BRANCH,61,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
35.9516666667,-96.28027777780001,HEYBURN PARK,46,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
39.5391666667,-91.73305555559999,INDIAN CREEK (MO),247,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
41.3608333333,-106.17166666700001,NORTH FORK (WY),29,"STANDARD NONELECTRIC,RV NONELECTRIC"
47.244722222200004,-94.2308333333,LEECH LAKE REC AREA,77,"STANDARD ELECTRIC,WALK TO"
38.199722222199995,-93.51,BERRY BEND EQUESTRIAN,84,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
34.9611111111,-93.2386111111,CARTER COVE,34,STANDARD ELECTRIC
34.6280555556,-82.86555555560001,TWIN LAKES (SC),100,"STANDARD ELECTRIC,RV ELECTRIC"
38.6763888889,-95.5680555556,WOLF CREEK (KS),67,"STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC"
36.9041666667,-86.0708333333,THE NARROWS,90,STANDARD ELECTRIC
36.3861111111,-92.2375,BIDWELL POINT PARK,48,STANDARD ELECTRIC
39.3083333333,-106.633055556,CHAPMAN CAMPGROUND AND GROUP,84,"RV NONELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD NONELECTRIC"
34.3233333333,-110.82666666700001,CANYON POINT,103,"STANDARD NONELECTRIC,STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC"
34.298888888899995,-111.114166667,PONDEROSA (AZ),48,"STANDARD NONELECTRIC,GROUP STANDARD AREA NONELECTRIC"
40.965,-109.551666667,ANTELOPE FLAT,50,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD NONELECTRIC"
40.5341666667,-110.87277777799999,HADES,14,STANDARD NONELECTRIC
35.4816666667,-82.63,LAKE POWHATAN,85,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,RV ELECTRIC,STANDARD ELECTRIC"
39.3163888889,-105.26666666700001,KELSEY CAMPGROUND,17,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
37.9811111111,-105.065555556,ST CHARLES CAMPGROUND - LAKE ISABEL,15,"STANDARD NONELECTRIC,RV NONELECTRIC,TENT ONLY NONELECTRIC"
31.231111111100002,-97.47222222219999,WHITE FLINT PARK,25,"OVERNIGHT SHELTER ELECTRIC,STANDARD ELECTRIC"
40.8372222222,-110.83361111100001,STILLWATER (UT),22,"STANDARD NONELECTRIC,RV NONELECTRIC,GROUP STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
42.2644444444,-110.798888889,KELLEY GUARD STATION,1,CABIN NONELECTRIC
40.5983333333,-111.11472222200001,PINE VALLEY NORTH WASATCH CACH,3,GROUP STANDARD NONELECTRIC
41.11,-107.17,SANDSTONE CABIN,1,CABIN NONELECTRIC
44.3016666667,-106.94916666700001,MIDDLE FORK,9,STANDARD NONELECTRIC
40.6625,-109.9125,PARADISE GUARD STATION,1,CABIN NONELECTRIC
35.299722222199996,-82.81638888890001,COVE CREEK UPPER GROUP CAMP,1,GROUP STANDARD NONELECTRIC
32.9208333333,-105.741666667,BLACK BEAR GROUP AREA,1,GROUP STANDARD AREA NONELECTRIC
37.5736111111,-112.908611111,DEER HAVEN,1,GROUP TENT ONLY AREA NONELECTRIC
30.6816666667,-97.73305555559999,JIM HOGG PARK,148,"STANDARD ELECTRIC,OVERNIGHT SHELTER ELECTRIC"
39.4166666667,-105.84972222200001,LODGEPOLE (CO),34,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
33.2869444444,-94.1658333333,ROCKY POINT(WRIGHT PATMAN DAM),124,STANDARD ELECTRIC
36.4522222222,-95.5925,BLUE CREEK,61,"STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
38.26,-93.60555555559999,BUCKSAW,188,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
33.1038888889,-97.0433333333,HICKORY CREEK,134,"STANDARD ELECTRIC,WALK TO"
41.3641666667,-93.025,WHITEBREAST CAMP,130,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
34.19,-84.7180555556,MCKASKEY CREEK CG,51,"TENT ONLY NONELECTRIC,STANDARD ELECTRIC"
36.92,-87.9758333333,HURRICANE CREEK,51,"RV ELECTRIC,WALK TO"
39.612777777800005,-105.716111111,GUANELLA PASS,18,"STANDARD NONELECTRIC,RV NONELECTRIC,TENT ONLY NONELECTRIC"
39.527222222199995,-105.728333333,GENEVA PARK CAMPGROUND,26,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
36.6044444444,-85.3025,LILLYDALE CAMPGROUND AND DAY USE,114,"TENT ONLY NONELECTRIC,STANDARD ELECTRIC,TENT ONLY ELECTRIC,RV ELECTRIC,STANDARD NONELECTRIC"
38.0602777778,-89.00472222219999,SOUTH SANDUSKY CAMPGROUND,128,"STANDARD ELECTRIC,WALK TO"
37.1425,-90.7702777778,PIEDMONT PARK,96,"STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC"
38.9555555556,-98.51944444440001,LUCAS PARK,96,"STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
36.1041666667,-98.5694444444,SANDY COVE,35,STANDARD ELECTRIC
37.1003722222,-90.45583333329999,GREENVILLE RECREATION AREA,103,"STANDARD ELECTRIC,WALK TO"
35.1075,-93.6580555556,WAVELAND PARK,51,STANDARD ELECTRIC
47.25,-93.5833333333,POKEGAMA DAM CAMPGROUND,21,"TENT ONLY NONELECTRIC,STANDARD ELECTRIC"
37.2958333333,-85.3,SMITH RIDGE,80,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
34.3163888889,-110.941666667,CROOK CAMPGROUND,2,GROUP STANDARD NONELECTRIC
39.2771388889,-96.630875,TUTTLE CREEK COVE,56,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
34.0433333333,-109.45861111100001,HOYER,90,STANDARD NONELECTRIC
40.6972222222,-110.891111111,MOOSEHORN,33,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,RV NONELECTRIC"
36.5669444444,-93.5013888889,BAXTER,54,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
35.100555555599996,-93.6525,OUTLET AREA,38,STANDARD ELECTRIC
44.884722222200004,-109.65444444399999,HUNTER PEAK,8,STANDARD NONELECTRIC
35.5005555556,-95.6644444444,GENTRY CREEK,37,"STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
38.7611111111,-106.661111111,LODGEPOLE (Taylor River),13,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
39.2694444444,-106.34666666700001,PRINTER BOY,4,GROUP STANDARD NONELECTRIC
40.0830555556,-99.2277,HUNTER COVE,148,"STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
29.3569444444,-81.7319444444,SALT SPRINGS RECREATION AREA,163,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
36.384166666700004,-96.21777777780001,TWIN POINTS,52,STANDARD ELECTRIC
35.2244444444,-93.6225,COVE LAKE RECREATION AREA,36,STANDARD NONELECTRIC
36.3905555556,-118.954722222,HORSE CREEK,84,"STANDARD NONELECTRIC,EQUESTRIAN NONELECTRIC"
39.2016666667,-106.08611111100001,HORSESHOE CAMPGROUND,19,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
39.266388888899996,-106.34972222200001,MOLLY BROWN,47,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
34.5469444444,-93.3611111111,CRYSTAL SPRINGS,73,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD ELECTRIC"
39.376666666700004,-106.813888889,MOLLIE B_WHITE RIVER,26,STANDARD NONELECTRIC
34.3286111111,-110.93916666700001,WOODS CANYON LAKE,1,GROUP STANDARD NONELECTRIC
40.5419444444,-110.33611111100001,YELLOWSTONE GROUP CAMPGROUND,1,GROUP STANDARD NONELECTRIC
39.0647222222,-105.092222222,PIKE COMMUNITY,1,GROUP STANDARD NONELECTRIC
39.1330555556,-106.9,SILVER QUEEN,5,STANDARD NONELECTRIC
38.932777777800005,-98.575,MINOOKA PARK,146,"STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC"
36.2786111111,-86.50861111110001,CEDAR CREEK (TN),60,STANDARD ELECTRIC
35.4016666667,-84.10722222220001,INDIAN BOUNDARY,88,STANDARD ELECTRIC
40.9088888889,-109.449722222,CEDAR SPRINGS CAMPGROUND,24,STANDARD NONELECTRIC
36.3527777778,-92.23944444440001,ROBINSON POINT,98,STANDARD ELECTRIC
38.5555555556,-111.716111111,MACKINAW,68,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC,GROUP RV AREA NONELECTRIC,TENT ONLY NONELECTRIC"
39.3415944444,-105.329625,BUFFALO CAMPGROUND,37,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
35.5880555556,-92.18527777780001,DEVILS FORK,55,STANDARD ELECTRIC
37.826111111100005,-93.3613888889,LIGHTFOOT LANDING,38,"GROUP STANDARD NONELECTRIC,STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
32.07,-97.4933333333,PLOWMAN CREEK,44,"TENT ONLY NONELECTRIC,STANDARD ELECTRIC,EQUESTRIAN ELECTRIC"
42.095,-111.519444444,PORCUPINE (ID),17,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
39.812097222199995,-122.366838889,BUCKHORN,93,"STANDARD NONELECTRIC,WALK TO,GROUP STANDARD NONELECTRIC"
40.4916666667,-112.59083333299999,UPPER NARROWS,1,GROUP WALK TO
42.3419444444,-72.84944444439999,INDIAN HOLLOW,2,GROUP STANDARD NONELECTRIC
35.3283333333,-84.12888888890001,MCNABB CREEK GROUP,1,GROUP STANDARD NONELECTRIC
43.873333333299996,-71.6266666667,CAMPTON CAMPGROUND,55,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
37.2416666667,-83.3727777778,TRACE BRANCH RECREATION AREA,28,STANDARD ELECTRIC
37.9311111111,-79.9711111111,MORRIS HILL CAMPGROUND,36,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
41.8319444444,-78.95944444439999,DEWDROP,61,"STANDARD NONELECTRIC,WALK TO,GROUP STANDARD NONELECTRIC"
46.350277777799995,-90.9236111111,NAMEKAGON,20,STANDARD NONELECTRIC
44.7041666667,-116.131944444,RAINBOW POINT,12,STANDARD NONELECTRIC
35.03,-111.463333333,PINEGROVE,24,STANDARD NONELECTRIC
35.616111111100004,-95.0569444444,STRAYHORN LANDING,40,STANDARD ELECTRIC
35.9408333333,-95.27611111110001,TAYLOR FERRY,91,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
38.2333333333,-95.75,RIVERSIDE EAST,53,STANDARD ELECTRIC
44.13555555560001,-114.931666667,POINT CAMPGROUND,16,"STANDARD NONELECTRIC,WALK TO"
34.2894444444,-93.2677777778,SHOUSE FORD,100,"STANDARD ELECTRIC,RV ELECTRIC"
37.6671666667,-96.0726833333,WHITEHALL BAY,30,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC,STANDARD NONELECTRIC"
41.4016666667,-79.0833333333,LOLETA RECREATION,40,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
44.2644444444,-71.0133333333,COLD RIVER,8,STANDARD NONELECTRIC
40.5541666667,-110.88666666700001,IRON MINE,16,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
41.945,-71.9,West Thompson Lake Campground,24,"STANDARD ELECTRIC,STANDARD NONELECTRIC,OVERNIGHT SHELTER NONELECTRIC"
36.4322222222,-95.6808333333,HAWTHORN BLUFF,92,"STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
44.12,-111.313611111,WARM RIVER,25,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC,STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
40.7965138889,-105.565505556,DOWDY LAKE,62,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
45.3308333333,-90.44388888889999,EASTWOOD,7,STANDARD NONELECTRIC
37.0297222222,-81.1230555556,STONY FORK CABIN,1,CABIN ELECTRIC
44.497777777799996,-111.255555556,BIG SPRINGS GRP. AREA - ISLAND PARK,1,GROUP STANDARD NONELECTRIC
39.0441666667,-105.079722222,RED ROCKS GROUP CAMPGROUND,1,GROUP STANDARD NONELECTRIC
34.173888888899995,-112.285,TURNEY GULCH GROUP,1,GROUP STANDARD NONELECTRIC
44.3163888889,-115.088055556,TRAP CREEK CAMPGROUND,1,GROUP STANDARD NONELECTRIC
36.6958333333,-81.4875,OLD VIRGINIA GROUP HORSE CAMP,1,GROUP EQUESTRIAN
40.979722222199996,-111.80388888899999,BOUNTIFUL PEAK CAMPGROUND,1,GROUP STANDARD NONELECTRIC
39.9325,-105.49777777799999,KELLY DAHL,25,STANDARD NONELECTRIC
39.0797222222,-105.09333333299999,COLORADO CAMPGROUND,81,STANDARD NONELECTRIC
34.5911111111,-82.8972222222,CONEROSS PARK,106,"STANDARD ELECTRIC,RV ELECTRIC,STANDARD NONELECTRIC"
41.0252472222,-106.86360277799999,HOG PARK CAMPGROUND,50,STANDARD NONELECTRIC
44.435277777799996,-83.6238888889,AUSABLE RIVER CAMPING,102,"STANDARD NONELECTRIC,WALK TO,BOAT IN"
36.3098638889,-115.60666388899999,HILLTOP,35,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
32.7552777778,-94.4944444444,BUCKHORN CREEK,95,"RV ELECTRIC,STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
36.6869444444,-81.5411111111,GRINDSTONE,69,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
39.4427777778,-111.2375,INDIAN CREEK (UT),7,GROUP STANDARD NONELECTRIC
