"PlaceId";"Name";"Type";"Capacity";"fips"
2258;"HALLSTED";"STANDARD ELECTRIC;STANDARD NONELECTRIC";20;"6063.0"
2259;"LIMBER PINE";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";12;"30009.0"
2260;"CHILCOOT";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";15;"6063.0"
2261;"GREENOUGH LAKE";"STANDARD NONELECTRIC";18;"30009.0"
2262;"FISH CREEK (CA)";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";6;"6039.0"
2263;"SPRING COVE";"STANDARD NONELECTRIC";62;"6039.0"
2264;"ELIZABETH FURNACE GROUP CAMP";"GROUP STANDARD AREA NONELECTRIC";2;"51171.0"
2265;"LAGUNA";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";49;"6073.0"
2266;"ASPEN HOLLOW GROUP";"GROUP STANDARD NONELECTRIC";1;"6019.0"
2267;"PIONEER TRAIL";"GROUP STANDARD NONELECTRIC";3;"6109.0"
2268;"SHERIDAN";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";9;"30009.0"
2269;"STEAMBOAT BALL FIELD GROUP S";"GROUP TENT ONLY AREA NONELECTRIC";1;"41019.0"
2270;"TEXAS FLATS";"GROUP STANDARD NONELECTRIC";4;"6039.0"
2271;"WENCH CREEK";"GROUP STANDARD NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC";2;"6017.0"
2272;"KASPIAN CAMPGROUND";"WALK TO";9;"6061.0"
2273;"SKYLINE";"GROUP STANDARD NONELECTRIC";1;"6071.0"
2274;"FALL MOUNTAIN LOOKOUT CABIN";"CABIN ELECTRIC";1;"41023.0"
2275;"BOLAN MOUNTAIN LOOKOUT";"CABIN NONELECTRIC";1;"41033.0"
2276;"WILLOW PRAIRIE CABIN";"CABIN NONELECTRIC";1;"41029.0"
2277;"STONEY GROUP SHASTA-TRINITY";"GROUP STANDARD NONELECTRIC";1;"6105.0"
2278;"SEELY CREEK GUARD STATION";"CABIN NONELECTRIC";1;"49039.0"
2279;"RIVER EDGE";"GROUP STANDARD NONELECTRIC";1;"41041.0"
2280;"LOGGER CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";202;"6091.0"
2281;"WILLIWAW CAMPGROUND";"RV NONELECTRIC;STANDARD NONELECTRIC";19;"2020.0"
2282;"TENDERFOOT CREEK";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";36;"2122.0"
2283;"HORSE CAMPGROUND";"EQUESTRIAN NONELECTRIC";10;"6063.0"
2284;"OAK FORK ";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;CABIN NONELECTRIC";50;"41005.0"
2285;"EEL CREEK CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";52;"41011.0"
2286;"COTTONWOOD (CA)";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";14;"6063.0"
2287;"CATAVEE";"STANDARD NONELECTRIC";24;"6019.0"
2288;"FRENCH CAMP";"STANDARD NONELECTRIC;RV NONELECTRIC;TENT ONLY NONELECTRIC";51;"6051.0"
2289;"EAST MEADOW CAMPGROUND";"STANDARD NONELECTRIC";44;"6091.0"
2290;"PARADISE COVE";"STANDARD NONELECTRIC";50;"6029.0"
2291;"GIANT GAP";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";25;"6061.0"
2292;"POWELL CAMPGROUND";"STANDARD ELECTRIC;STANDARD NONELECTRIC";35;"16049.0"
2293;"TYEE CAMPGROUND";"STANDARD NONELECTRIC";15;"41039.0"
2294;"BEAR RIVER GROUP CAMPGROUND";"GROUP TENT ONLY AREA NONELECTRIC";4;"6005.0"
2295;"TAHKENITCH CAMPGROUND";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";30;"41019.0"
2296;"UPPER BILLY CREEK CG";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";43;"6019.0"
2297;"NELSON POINT";"GROUP STANDARD NONELECTRIC";1;"6089.0"
2298;"SOUTH FORK GROUP (CA)";"GROUP STANDARD NONELECTRIC";1;"6017.0"
2299;"SHEEP SPRINGS HORSE CAMP";"EQUESTRIAN NONELECTRIC";11;"41031.0"
2300;"PTARMIGAN CREEK";"STANDARD NONELECTRIC";13;"2122.0"
2301;"ELLERY CREEK";"STANDARD NONELECTRIC";14;"6089.0"
2302;"RAINBOW (OR)";"TENT ONLY NONELECTRIC";17;"41005.0"
2303;"Simax Group Camp";"GROUP STANDARD NONELECTRIC;GROUP STANDARD ELECTRIC";4;"41035.0"
2304;"QUAKING ASPEN";"YURT;STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC";39;"6107.0"
2305;"SITUK LAKE CABIN";"CABIN NONELECTRIC";1;"2282.0"
2306;"COY FLAT";"STANDARD NONELECTRIC";19;"6107.0"
2307;"TIEDEMAN SLOUGH CABIN";"CABIN NONELECTRIC";1;"2261.0"
2308;"BRENTS BEACH CABIN";"CABIN NONELECTRIC";1;"2220.0"
2309;"SOUTH SHORE CAMPGROUND";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";11;"6005.0"
2310;"Moss Creek campground";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";17;"53059.0"
2311;"KARTA LAKE CABIN";"CABIN NONELECTRIC";1;"2198.0"
2312;"LODGEPOLE GROUP LAKE ALPINE";"GROUP STANDARD NONELECTRIC";2;"6009.0"
2313;"PIGOT BAY CABIN";"CABIN NONELECTRIC";1;"2261.0"
2314;"SARKAR LAKE CABIN";"CABIN NONELECTRIC";1;"2198.0"
2315;"ANAN BAY CABIN";"CABIN NONELECTRIC";1;"2275.0"
2316;"PORCUPINE CABIN";"CABIN NONELECTRIC";1;"30067.0"
2317;"WEST EAGLE CAMPGROUND";"GROUP STANDARD NONELECTRIC";2;"6035.0"
2318;"CRESCENT LAKE CABIN";"CABIN NONELECTRIC";1;"2122.0"
2319;"BARANOF LAKE CABIN";"CABIN NONELECTRIC";1;"2220.0"
2320;"LITTLE SHAHEEN CABIN";"CABIN NONELECTRIC";1;"2105.0"
2321;"HUMPBACK LAKE CABIN";"CABIN NONELECTRIC";1;"2130.0"
2322;"EAGLE CABIN";"CABIN NONELECTRIC";1;"2282.0"
2323;"AGNEW HORSE CAMP";"EQUESTRIAN NONELECTRIC";9;"6039.0"
2324;"APPLETON COVE CABIN";"CABIN NONELECTRIC";1;"2220.0"
2325;"JUNEAU LAKE CABIN";"CABIN NONELECTRIC";1;"2122.0"
2326;"LAKE EVA CABIN";"CABIN NONELECTRIC";1;"2220.0"
2327;"IBEX CABIN";"CABIN NONELECTRIC";1;"30067.0"
2328;"HAMMA HAMMA CABIN";"CABIN NONELECTRIC";1;"53045.0"
2329;"PORTAGE BAY CABIN";"CABIN NONELECTRIC";1;"2195.0"
2330;"BERNERS BAY CABIN";"CABIN NONELECTRIC";1;"2110.0"
2331;"TOWERS ARM CABIN";"CABIN NONELECTRIC";1;"2195.0"
2332;"UPPER RUSSIAN LAKE CABIN";"CABIN NONELECTRIC";1;"2122.0"
2333;"GUT ISLAND 1 CABIN";"CABIN NONELECTRIC";1;"2275.0"
2334;"GUT ISLAND 2 CABIN";"CABIN NONELECTRIC";1;"2275.0"
2335;"BARNES LAKE CABIN";"CABIN NONELECTRIC";1;"2198.0"
2336;"WINSTANLEY ISLAND CABIN";"CABIN NONELECTRIC";1;"2130.0"
2337;"WOODS CABIN";"CABIN NONELECTRIC";1;"30081.0"
2338;"KEGAN COVE CABIN";"CABIN NONELECTRIC";1;"2198.0"
2339;"ALSEK RIVER CABIN";"CABIN NONELECTRIC";1;"2282.0"
2340;"MILL CREEK CABIN";"CABIN ELECTRIC";1;"30067.0"
2341;"TURNER LAKE EAST CABIN";"CABIN NONELECTRIC";1;"2110.0"
2342;"ANAN LAKE CABIN";"CABIN NONELECTRIC";1;"2275.0"
2343;"SALMON BAY LAKE CABIN";"CABIN NONELECTRIC";1;"2198.0"
2344;"TANIS MESA SOUTH CABIN";"CABIN NONELECTRIC";1;"2282.0"
2345;"BLIND PASS CABIN";"CABIN NONELECTRIC";1;"2130.0"
2346;"SPRING CREEK";"STANDARD NONELECTRIC";15;"6063.0"
2347;"PLEASANT VALLEY CAMPGROUND";"STANDARD NONELECTRIC";17;"53077.0"
2348;"Crane Prairie Campground";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";132;"41017.0"
2349;"GRANITE FLAT (CALIFORNIA)";"STANDARD NONELECTRIC;WALK TO";73;"6061.0"
2350;"LAGOON CAMPGROUND";"STANDARD NONELECTRIC";41;"41039.0"
2351;"WAXMYRTLE CAMPGROUND";"STANDARD NONELECTRIC";57;"41039.0"
2352;"UPPER LITTLE TRUCKEE";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";22;"6091.0"
2353;"KELTY MEADOW";"STANDARD NONELECTRIC";7;"6039.0"
2354;"WISHON BASS LAKE";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";47;"6039.0"
2355;"LONE ROCK (CA)";"STANDARD NONELECTRIC";87;"6063.0"
2356;"GOLDLEDGE CAMPGROUND";"STANDARD NONELECTRIC;WALK TO";37;"6107.0"
2357;"PIONEER POINT";"STANDARD NONELECTRIC";77;"6029.0"
2358;"ASPEN CABIN";"CABIN NONELECTRIC";1;"41037.0"
2359;"GRIZZLY";"STANDARD NONELECTRIC";17;"6063.0"
2360;"ROCK CREEK (SIERRA NATL FORES";"STANDARD NONELECTRIC";18;"6039.0"
2361;"TAHKENITCH LANDING";"STANDARD NONELECTRIC";28;"41019.0"
2362;"KINNIKINNICK";"STANDARD NONELECTRIC";27;"6019.0"
2363;"Windy Point Campground";"STANDARD NONELECTRIC";14;"53077.0"
2364;"SHIRTTAIL CREEK";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";21;"6061.0"
2365;"MUSICK GUARD STATION";"CABIN NONELECTRIC";1;"41039.0"
2366;"MONO CREEK";"STANDARD NONELECTRIC";14;"6019.0"
2367;"DEER CREEK";"STANDARD NONELECTRIC";28;"6019.0"
2368;"MCKENZIE BRIDGE";"STANDARD NONELECTRIC";19;"41039.0"
2369;"INDIAN FLAT GROUP SITE";"GROUP STANDARD AREA NONELECTRIC";1;"53077.0"
2370;"PETERSON PRAIRIE GUARD STATION";"CABIN NONELECTRIC";1;"53039.0"
2371;"BALD BUTTE LOOKOUT";"CABIN NONELECTRIC";1;"41037.0"
2372;"EAGLE CREEK OVERLOOK GRP SITE";"GROUP STANDARD AREA NONELECTRIC";1;"41051.0"
2373;"FLAG POINT LOOKOUT";"CABIN NONELECTRIC";1;"41065.0"
2374;"SOQUEL CAMPGROUND";"STANDARD NONELECTRIC";11;"6039.0"
2375;"DEER CREEK GUARD STATION CABIN";"CABIN NONELECTRIC";1;"41023.0"
2376;"FIVEMILE BUTTE LOOKOUT";"CABIN NONELECTRIC";1;"41065.0"
2377;"CARETAKERS CABIN";"CABIN ELECTRIC";1;"41023.0"
2378;"SILVERTIP GROUP";"GROUP TENT ONLY AREA NONELECTRIC";2;"6057.0"
2379;"BRIDGE CREEK GROUP SITE";"GROUP STANDARD NONELECTRIC";1;"53007.0"
2380;"KANER FLAT GROUP SITE";"GROUP STANDARD AREA NONELECTRIC";1;"53037.0"
2381;"ROUND LAKE";"STANDARD NONELECTRIC";33;"26069.0"
2382;"SILVER CREEK-TRUCKEE";"STANDARD NONELECTRIC;WALK TO;TENT ONLY NONELECTRIC";34;"6061.0"
2383;"LOTTIS CREEK CAMPGROUND";"STANDARD ELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD ELECTRIC";50;"8051.0"
2384;"FAIRVIEW CAMPGROUND";"TENT ONLY NONELECTRIC;RV NONELECTRIC;STANDARD NONELECTRIC";55;"6107.0"
2385;"Midway Campground (FL)";"RV ELECTRIC;TENT ONLY NONELECTRIC";36;"12021.0"
2386;"ANDERSON MEADOW CAMPGROUND";"STANDARD NONELECTRIC";10;"49001.0"
2387;"RIVERSIDE AT DETROIT";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";36;"41043.0"
2388;"WILD HORSE EQUESTRIAN FAMILY";"STANDARD NONELECTRIC";11;"6071.0"
2389;"CRANES MILL PARK";"TENT ONLY ELECTRIC;RV ELECTRIC;TENT ONLY NONELECTRIC";64;"48091.0"
2390;"EAST CREEK CABIN";"CABIN NONELECTRIC";1;"2122.0"
2391;"WILSON VIEW CABIN";"CABIN NONELECTRIC";1;"2130.0"
2392;"KARTA RIVER CABIN";"CABIN NONELECTRIC";1;"2198.0"
2393;"KATHLEEN LAKE CABIN";"CABIN NONELECTRIC";1;"2105.0"
2394;"SHELIKOF CABIN";"CABIN NONELECTRIC";1;"2220.0"
2395;"Scout Lake";"GROUP STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";10;"41031.0"
2396;"LOWER FALLS CAMPGROUND";"STANDARD NONELECTRIC";44;"53059.0"
2397;"DIMOND O";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";26;"6109.0"
2398;"HELM BAY CABIN";"CABIN NONELECTRIC";1;"2130.0"
2399;"DALE HOLLOW LAKE - PRIMITIVE CAMPING";"BOAT IN;TENT ONLY NONELECTRIC;EQUESTRIAN NONELECTRIC;STANDARD NONELECTRIC";72;"47027.0"
2400;"DIRT FLAT";"TENT ONLY NONELECTRIC";5;"6043.0"
2401;"SPRING HILL CAMPGROUND";"STANDARD NONELECTRIC";10;"30023.0"
2402;"Panorama Point Campground";"STANDARD NONELECTRIC";10;"53073.0"
2403;"ROCK CREEK LAKE";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;WALK TO;RV NONELECTRIC";26;"6027.0"
2404;"FISHERMANS GROUP";"GROUP WALK TO";4;"6071.0"
2405;"HARVEY LAKE CABIN";"CABIN NONELECTRIC";1;"2195.0"
2406;"CASTLE RIVER CABIN";"CABIN NONELECTRIC";1;"2195.0"
2407;"MOUNTAIN OAK";"STANDARD NONELECTRIC";8;"6037.0"
2408;"PARADISE";"STANDARD NONELECTRIC";15;"6083.0"
2409;"HARRIS RIVER CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";14;"2198.0"
2410;"RUNNING DEER CAMPGROUND";"STANDARD NONELECTRIC";41;"6063.0"
2411;"BOCA SPRING";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";18;"6057.0"
2412;"Monument Lake Campground";"RV NONELECTRIC;TENT ONLY NONELECTRIC";36;"12021.0"
2413;"VIRGINIA LAKE CABIN";"CABIN NONELECTRIC";1;"2275.0"
2414;"MOOSE CREEK GROUP SITE";"GROUP STANDARD NONELECTRIC";1;"30031.0"
2415;"SERGIEF ISLAND CABIN";"CABIN NONELECTRIC";1;"2275.0"
2416;"SWAN LAKE CABIN SEWARD";"CABIN NONELECTRIC";1;"2122.0"
2417;"GREEN ISLAND CABIN";"CABIN NONELECTRIC";1;"2261.0"
2418;"BLACK ROCK EQUESTRIAN CAMPGROUND";"EQUESTRIAN NONELECTRIC";20;"6071.0"
2419;"LAKE CAMPGROUND";"STANDARD NONELECTRIC";8;"6037.0"
2420;"SAN ANTONIO CAMPGROUND";"STANDARD ELECTRIC;GROUP STANDARD NONELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";30;"35043.0"
2421;"TAKU GLACIER CABIN";"CABIN NONELECTRIC";1;"2110.0"
2422;"TROUT LAKE CABIN";"CABIN NONELECTRIC";1;"2122.0"
2423;"PHOCENA BAY CABIN";"CABIN NONELECTRIC";1;"2130.0"
2424;"Wiley Creek Group Camp";"GROUP STANDARD NONELECTRIC";2;"53061.0"
2425;"WEST POINT CABIN";"CABIN NONELECTRIC";1;"2195.0"
2426;"MANZANITA LAKE CABIN";"CABIN NONELECTRIC";1;"2130.0"
2427;"BIG SHAHEEN CABIN";"CABIN NONELECTRIC";1;"2105.0"
2428;"PLOTNIKOF LAKE CABIN";"CABIN NONELECTRIC";1;"2220.0"
2429;"KEGAN CREEK CABIN";"CABIN NONELECTRIC";1;"2198.0"
2430;"WINDFALL LAKE CABIN";"CABIN NONELECTRIC";1;"2110.0"
2431;"ADMIRALTY COVE CABIN";"CABIN NONELECTRIC";1;"2110.0"
2432;"KOKNUK CABIN";"CABIN NONELECTRIC";1;"2275.0"
2433;"ASPEN FLATS CABIN";"CABIN NONELECTRIC";1;"2122.0"
2434;"KAH SHEETS BAY CABIN";"CABIN NONELECTRIC";1;"2195.0"
2435;"LOWER BILLY CREEK";"STANDARD NONELECTRIC";10;"6019.0"
2436;"RAVEN CABIN";"CABIN NONELECTRIC";1;"2282.0"
2437;"WEST FORK BUTTE LOOKOUT";"CABIN NONELECTRIC";1;"30063.0"
2438;"CONTROL LAKE CABIN";"CABIN NONELECTRIC";1;"2198.0"
2439;"ELLA NARROWS CABIN";"CABIN NONELECTRIC";1;"2130.0"
2440;"HOGAN CABIN";"CABIN NONELECTRIC";1;"30001.0"
2441;"HONKER LAKE CABIN";"CABIN NONELECTRIC";1;"2198.0"
2442;"MAGRUDER RANGERS HOUSE";"CABIN NONELECTRIC";1;"16049.0"
2443;"ASPEN GROUP (INYO)";"GROUP STANDARD NONELECTRIC";1;"6051.0"
2444;"PETERSBURG LAKE CABIN";"CABIN NONELECTRIC";1;"2195.0"
2445;"FROSTY BAY CABIN";"CABIN NONELECTRIC";1;"2275.0"
2446;"MCCART LOOKOUT";"CABIN NONELECTRIC";1;"30081.0"
2447;"GOOSE BAY CABIN";"CABIN NONELECTRIC";2;"2261.0"
2448;"HORNET LOOKOUT";"CABIN NONELECTRIC";1;"30029.0"
2449;"LITTLE COON CREEK PARK";"STANDARD ELECTRIC";10;"5113.0"
2450;"SAVENAC WEST COTTAGE";"CABIN ELECTRIC";1;"30061.0"
2451;"BIG CREEK CABIN";"CABIN NONELECTRIC";1;"30067.0"
2452;"SPORTSMEN CABIN";"CABIN NONELECTRIC";1;"2105.0"
2453;"SHAKES SLOUGH 2 CABIN";"CABIN NONELECTRIC";1;"2275.0"
2454;"DRY GULCH";"TENT ONLY NONELECTRIC";4;"6043.0"
2455;"FLORENCE LAKE (EAST) CABIN";"CABIN NONELECTRIC";1;"2105.0"
2456;"HELM CREEK CABIN";"CABIN NONELECTRIC";1;"2130.0"
2457;"PIPER ISLAND CABIN";"CABIN NONELECTRIC";1;"2220.0"
2458;"LITTLE BEAR CABIN";"CABIN NONELECTRIC";1;"30031.0"
2459;"UPPER ARCADIA";"GROUP STANDARD AREA NONELECTRIC";1;"4009.0"
2460;"CRYSTAL LAKE CABIN";"CABIN NONELECTRIC";1;"30027.0"
2461;"KADAKE BAY CABIN";"CABIN NONELECTRIC";1;"2195.0"
2462;"FISH CREEK CABIN";"CABIN NONELECTRIC";1;"2130.0"
2463;"TROLLERS COVE CABIN";"CABIN NONELECTRIC";1;"2198.0"
2464;"WHITE SULPHUR SPRINGS CABIN";"CABIN NONELECTRIC";1;"2220.0"
2465;"Esswine Group Camp";"GROUP STANDARD NONELECTRIC";1;"53061.0"
2466;"BREILAND SLOUGH CABIN";"CABIN NONELECTRIC";1;"2195.0"
2467;"BEAVER CREEK CABIN (MT)";"CABIN NONELECTRIC";1;"30031.0"
2468;"MOUNT RYNDA CABIN";"CABIN NONELECTRIC";1;"2275.0"
2469;"STOCKTON PASS";"GROUP STANDARD AREA NONELECTRIC";1;"4009.0"
2470;"HECKMAN LAKE CABIN";"CABIN NONELECTRIC";1;"2130.0"
2471;"KANGA BAY CABIN";"CABIN NONELECTRIC";1;"2220.0"
2472;"RACETRACK CABIN";"CABIN NONELECTRIC";1;"30077.0"
2473;"JUDITH GUARD STATION";"CABIN NONELECTRIC";1;"30045.0"
2474;"SEVENFATHOM BAY CABIN";"CABIN NONELECTRIC";1;"2220.0"
2475;"INDIAN CREEK GUARD STATION";"CABIN NONELECTRIC";1;"49039.0"
2476;"MARTEN LAKE CABIN";"CABIN NONELECTRIC";1;"2275.0"
2477;"SQUAW MOUNTAIN FIRE LOOKOUT";"LOOKOUT";1;"8019.0"
2478;"SWEET WATER LAKE CABIN";"CABIN NONELECTRIC";1;"2198.0"
2479;"MCKINLEY LAKE CABIN";"CABIN NONELECTRIC";1;"2261.0"
2480;"HIRZ BAY GROUP 1";"GROUP STANDARD NONELECTRIC";1;"6089.0"
2481;"MOUNTAIN HOME GUARD STATION CABIN";"CABIN NONELECTRIC";1;"6107.0"
2482;"UPPER HOSPITAL FLAT GROUP SITE";"GROUP STANDARD AREA NONELECTRIC";1;"4009.0"
2483;"Atkisson Group camp";"GROUP STANDARD NONELECTRIC";1;"53039.0"
2484;"HARRISON LAGOON CABIN";"CABIN NONELECTRIC";1;"2261.0"
2485;"FRIENDSHIP PARK";"GROUP STANDARD ELECTRIC";1;"48491.0"
2486;"BERLIN FLATS";"GROUP STANDARD NONELECTRIC";1;"16079.0"
2487;"HARDING RIVER CABIN";"CABIN NONELECTRIC";1;"2275.0"
2488;"POWER CREEK CABIN";"CABIN NONELECTRIC";1;"2261.0"
2489;"DAVIDOF LAKE CABIN";"CABIN NONELECTRIC";1;"2220.0"
2490;"BEAR BASIN LOOKOUT AND CABIN";"CABIN NONELECTRIC";1;"6015.0"
2491;"CABIN CREEK CABIN";"CABIN NONELECTRIC";1;"30031.0"
2492;"HOOK POINT CABIN";"CABIN NONELECTRIC";1;"2261.0"
2493;"FOX CREEK CABIN (MT)";"CABIN NONELECTRIC";1;"30031.0"
2494;"WINSTANLEY LAKE CABIN";"CABIN NONELECTRIC";1;"2130.0"
2495;"SHIPLEY BAY CABIN";"CABIN NONELECTRIC";1;"2198.0"
2496;"NOTCH CABIN";"CABIN NONELECTRIC";1;"30057.0"
2497;"BOISE CREEK";"STANDARD NONELECTRIC;STANDARD ELECTRIC;TENT ONLY NONELECTRIC";18;"6023.0"
2498;"OUTLET AT PRIEST LAKE";"STANDARD NONELECTRIC";27;"16017.0"
2499;"SPRING";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;GROUP STANDARD NONELECTRIC";62;"41035.0"
2500;"CERRO ALTO CAMPGROUND";"TENT ONLY NONELECTRIC;WALK TO;STANDARD NONELECTRIC";22;"6079.0"
2501;"Paulina Lake Campground";"STANDARD NONELECTRIC";39;"41017.0"
2502;"DELTA";"STANDARD NONELECTRIC";38;"41039.0"
2503;"LIMBERLOST CAMPGROUND";"STANDARD NONELECTRIC";12;"41039.0"
2504;"CHERRY HILL CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";29;"45073.0"
2505;"WINKLER PARK";"STANDARD NONELECTRIC";14;"48027.0"
2506;"SADDLEHORN CAMPGROUND";"STANDARD NONELECTRIC";50;"8077.0"
2507;"UNION CREEK CAMPGROUND";"STANDARD ELECTRIC;GROUP STANDARD NONELECTRIC";59;"41001.0"
2508;"ESHOM CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";24;"6107.0"
2509;"WIDEWATERS CAMPGROUND";"STANDARD NONELECTRIC";32;"26003.0"
2510;"DRIPPING SPRINGS CAMPGROUND (CA)";"EQUESTRIAN NONELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";34;"6065.0"
2511;"SHEPHERDS RIM CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";16;"8045.0"
2512;"POTWISHA CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";36;"6107.0"
2513;"CAMP SHERMAN CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";10;"41031.0"
2514;"WISH POOSH CAMPGROUND";"STANDARD NONELECTRIC";32;"53037.0"
2515;"BUCKEYE FLAT CAMPGROUND";"TENT ONLY NONELECTRIC";27;"6107.0"
2516;"THREEMILE CAMPGROUND";"RV NONELECTRIC";21;"56029.0"
2517;"KIRK CREEK CAMPGROUND";"STANDARD NONELECTRIC";32;"6053.0"
2518;"APACHE MAID CABIN";"CABIN NONELECTRIC";1;"4005.0"
2519;"OWENS CREEK CAMPGROUND";"STANDARD NONELECTRIC";51;"24021.0"
2520;"PONDEROSA CAMPGROUND";"STANDARD NONELECTRIC";23;"6053.0"
2521;"Trapper Creek Campground";"STANDARD NONELECTRIC";18;"41035.0"
2522;"FAWN LAKES CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";19;"35055.0"
2523;"FRISSELL CROSSING CAMPGROUND";"STANDARD NONELECTRIC";11;"41039.0"
2524;"WHITE CLIFFS PARK";"RV ELECTRIC";25;"5081.0"
2525;"SHEEP BRIDGE";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";23;"41017.0"
2526;"WEST DOLORES CAMPGROUND";"STANDARD NONELECTRIC;STANDARD ELECTRIC";10;"8033.0"
2527;"TIMBER BUTTE CABIN";"CABIN NONELECTRIC";1;"41039.0"
2528;"CLEARWATER CAMPGROUND";"TENT ONLY NONELECTRIC;GROUP STANDARD NONELECTRIC";12;"56029.0"
2529;"MONA ";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";20;"41039.0"
2530;"KENAI NATIONAL WILDLIFE REFUGE CABINS";"CABIN NONELECTRIC";14;"2122.0"
2531;"CALABASAS";"GROUP STANDARD AREA NONELECTRIC";1;"4023.0"
2532;"HAPPY MEADOWS";"RV NONELECTRIC";8;"8093.0"
2533;"ADAMS RANGER STATION";"CABIN NONELECTRIC";1;"16049.0"
2534;"MAVREESO CAMPGROUND";"STANDARD NONELECTRIC;STANDARD ELECTRIC;GROUP STANDARD NONELECTRIC";12;"8033.0"
2535;"MARION LAKE GROUP SITE";"GROUP STANDARD AREA NONELECTRIC";1;"26053.0"
2536;"Boardman Group Camp";"GROUP STANDARD NONELECTRIC";1;"53061.0"
2537;"OFF COW CAMP CABIN";"CABIN NONELECTRIC";1;"8105.0"
2538;"LAKE CLEVELAND - EAST SIDE";"STANDARD NONELECTRIC";7;"16031.0"
2539;"PALISADES GROUP CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"6051.0"
2540;"PEPPERSAUCE";"GROUP STANDARD AREA NONELECTRIC";1;"4021.0"
2541;"SUNSHINE GUARD STATION";"CABIN ELECTRIC";1;"41023.0"
2542;"LAKESIDE GROUP CAMPSITE";"GROUP STANDARD AREA NONELECTRIC";1;"30063.0"
2543;"TOMS LAKE CABIN";"CABIN NONELECTRIC";1;"26153.0"
2544;"SOUTH BRANCH TRAIL CAMP GROUP SITE";"GROUP EQUESTRIAN";1;"26069.0"
2545;"RUJADA DAY USE PICNIC AREA";"GROUP STANDARD AREA NONELECTRIC";2;"41039.0"
2546;"ROCK BLUFF GROUP SITE";"GROUP STANDARD AREA NONELECTRIC";1;"4003.0"
2547;"FORT PICKENS CAMPGROUND";"STANDARD ELECTRIC;GROUP STANDARD NONELECTRIC";186;"12033.0"
2548;"ISLAND LAKE CAMPGROUND";"STANDARD NONELECTRIC;STANDARD ELECTRIC;GROUP STANDARD NONELECTRIC";32;"8029.0"
2549;"OAK GROVE CAMPGROUND";"STANDARD NONELECTRIC";63;"6073.0"
2550;"PINNACLES CAMPGROUND";"GROUP STANDARD NONELECTRIC;RV ELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";134;"6069.0"
2551;"RUEDI MARINA CAMPGROUND";"STANDARD NONELECTRIC";8;"8037.0"
2552;"GREEN RIVER CAMPGROUND";"STANDARD NONELECTRIC";80;"49047.0"
2553;"GROOM CREEK HORSE CAMP";"EQUESTRIAN NONELECTRIC";37;"4025.0"
2554;"LITTLE MAUD CAMPGROUND";"STANDARD NONELECTRIC";22;"8037.0"
